,agency_cd,site_no,dateTime,X_00060_00000,X_00060_00000_cd,X_00065_00000,X_00065_00000_cd,tz_cd
193877,USGS,7010000,7/2/2015 22:00,668000,A,37.33,A,UTC
193878,USGS,7010000,7/2/2015 23:00,669000,A,37.36,A,UTC
193879,USGS,7010000,7/3/2015 0:00,668000,A,37.31,A,UTC
193880,USGS,7010000,7/3/2015 1:00,668000,A,37.32,A,UTC
193881,USGS,7010000,7/3/2015 2:00,666000,A,37.25,A,UTC
193882,USGS,7010000,7/3/2015 3:00,668000,A,37.32,A,UTC
193883,USGS,7010000,7/3/2015 4:00,666000,A,37.23,A,UTC
193884,USGS,7010000,7/3/2015 5:00,666000,A,37.25,A,UTC
193885,USGS,7010000,7/3/2015 6:00,665000,A,37.22,A,UTC
193886,USGS,7010000,7/3/2015 7:00,666000,A,37.24,A,UTC
193887,USGS,7010000,7/3/2015 8:00,666000,A,37.25,A,UTC
193888,USGS,7010000,7/3/2015 9:00,665000,A,37.22,A,UTC
193889,USGS,7010000,7/3/2015 10:00,665000,A,37.22,A,UTC
193890,USGS,7010000,7/3/2015 11:00,665000,A,37.22,A,UTC
193891,USGS,7010000,7/3/2015 12:00,665000,A,37.21,A,UTC
193892,USGS,7010000,7/3/2015 13:00,665000,A,37.2,A,UTC
193893,USGS,7010000,7/3/2015 14:00,666000,A,37.23,A,UTC
193894,USGS,7010000,7/3/2015 15:00,665000,A,37.21,A,UTC
193895,USGS,7010000,7/3/2015 16:00,663000,A,37.15,A,UTC
193896,USGS,7010000,7/3/2015 17:00,665000,A,37.2,A,UTC
193897,USGS,7010000,7/3/2015 18:00,663000,A,37.13,A,UTC
193898,USGS,7010000,7/3/2015 19:00,664000,A,37.18,A,UTC
193899,USGS,7010000,7/3/2015 20:00,664000,A,37.17,A,UTC
193900,USGS,7010000,7/3/2015 21:00,663000,A,37.12,A,UTC
193901,USGS,7010000,7/3/2015 22:00,664000,A,37.16,A,UTC
193902,USGS,7010000,7/3/2015 23:00,663000,A,37.14,A,UTC
193903,USGS,7010000,7/4/2015 0:00,662000,A,37.09,A,UTC
193904,USGS,7010000,7/4/2015 1:00,663000,A,37.12,A,UTC
193905,USGS,7010000,7/4/2015 2:00,662000,A,37.1,A,UTC
193906,USGS,7010000,7/4/2015 3:00,661000,A,37.07,A,UTC
193907,USGS,7010000,7/4/2015 4:00,661000,A,37.06,A,UTC
193908,USGS,7010000,7/4/2015 5:00,662000,A,37.09,A,UTC
193909,USGS,7010000,7/4/2015 6:00,659000,A,36.99,A,UTC
193910,USGS,7010000,7/4/2015 7:00,660000,A,37.03,A,UTC
193911,USGS,7010000,7/4/2015 8:00,660000,A,37.04,A,UTC
193912,USGS,7010000,7/4/2015 9:00,660000,A,37.01,A,UTC
193913,USGS,7010000,7/4/2015 10:00,660000,A,37.03,A,UTC
193914,USGS,7010000,7/4/2015 11:00,658000,A,36.97,A,UTC
193915,USGS,7010000,7/4/2015 12:00,658000,A,36.97,A,UTC
193916,USGS,7010000,7/4/2015 13:00,658000,A,36.94,A,UTC
193917,USGS,7010000,7/4/2015 14:00,657000,A,36.93,A,UTC
193918,USGS,7010000,7/4/2015 15:00,658000,A,36.95,A,UTC
193919,USGS,7010000,7/4/2015 16:00,658000,A,36.94,A,UTC
193920,USGS,7010000,7/4/2015 17:00,656000,A,36.87,A,UTC
193921,USGS,7010000,7/4/2015 18:00,655000,A,36.86,A,UTC
193922,USGS,7010000,7/4/2015 19:00,654000,A,36.8,A,UTC
193923,USGS,7010000,7/4/2015 20:00,654000,A,36.8,A,UTC
193924,USGS,7010000,7/4/2015 21:00,653000,A,36.78,A,UTC
193925,USGS,7010000,7/4/2015 22:00,653000,A,36.76,A,UTC
193926,USGS,7010000,7/4/2015 23:00,651000,A,36.72,A,UTC
193927,USGS,7010000,7/5/2015 0:00,651000,A,36.69,A,UTC
193928,USGS,7010000,7/5/2015 1:00,650000,A,36.65,A,UTC
193929,USGS,7010000,7/5/2015 2:00,648000,A,36.6,A,UTC
193930,USGS,7010000,7/5/2015 3:00,648000,A,36.58,A,UTC
193931,USGS,7010000,7/5/2015 4:00,647000,A,36.55,A,UTC
193932,USGS,7010000,7/5/2015 5:00,646000,A,36.53,A,UTC
193933,USGS,7010000,7/5/2015 6:00,645000,A,36.46,A,UTC
193934,USGS,7010000,7/5/2015 7:00,645000,A,36.49,A,UTC
193935,USGS,7010000,7/5/2015 8:00,644000,A,36.44,A,UTC
193936,USGS,7010000,7/5/2015 9:00,643000,A,36.41,A,UTC
193937,USGS,7010000,7/5/2015 10:00,642000,A,36.37,A,UTC
193938,USGS,7010000,7/5/2015 11:00,641000,A,36.33,A,UTC
193939,USGS,7010000,7/5/2015 12:00,639000,A,36.27,A,UTC
193940,USGS,7010000,7/5/2015 13:00,641000,A,36.32,A,UTC
193941,USGS,7010000,7/5/2015 14:00,638000,A,36.21,A,UTC
193942,USGS,7010000,7/5/2015 15:00,638000,A,36.22,A,UTC
193943,USGS,7010000,7/5/2015 16:00,637000,A,36.18,A,UTC
193944,USGS,7010000,7/5/2015 17:00,636000,A,36.17,A,UTC
193945,USGS,7010000,7/5/2015 18:00,636000,A,36.14,A,UTC
193946,USGS,7010000,7/5/2015 19:00,634000,A,36.09,A,UTC
193947,USGS,7010000,7/5/2015 20:00,633000,A,36.03,A,UTC
193948,USGS,7010000,7/5/2015 21:00,630000,A,35.93,A,UTC
193949,USGS,7010000,7/5/2015 22:00,630000,A,35.94,A,UTC
193950,USGS,7010000,7/5/2015 23:00,629000,A,35.91,A,UTC
193951,USGS,7010000,7/6/2015 0:00,628000,A,35.84,A,UTC
193952,USGS,7010000,7/6/2015 1:00,624000,A,35.72,A,UTC
193953,USGS,7010000,7/6/2015 2:00,624000,A,35.7,A,UTC
193954,USGS,7010000,7/6/2015 3:00,623000,A,35.68,A,UTC
193955,USGS,7010000,7/6/2015 4:00,622000,A,35.64,A,UTC
193956,USGS,7010000,7/6/2015 5:00,620000,A,35.57,A,UTC
193957,USGS,7010000,7/6/2015 6:00,617000,A,35.46,A,UTC
193958,USGS,7010000,7/6/2015 7:00,618000,A,35.47,A,UTC
193959,USGS,7010000,7/6/2015 8:00,616000,A,35.42,A,UTC
193960,USGS,7010000,7/6/2015 9:00,614000,A,35.35,A,UTC
193961,USGS,7010000,7/6/2015 10:00,614000,A,35.32,A,UTC
193962,USGS,7010000,7/6/2015 11:00,611000,A,35.21,A,UTC
193963,USGS,7010000,7/6/2015 12:00,609000,A,35.14,A,UTC
193964,USGS,7010000,7/6/2015 13:00,607000,A,35.08,A,UTC
193965,USGS,7010000,7/6/2015 14:00,606000,A,35.04,A,UTC
193966,USGS,7010000,7/6/2015 15:00,604000,A,34.96,A,UTC
193967,USGS,7010000,7/6/2015 16:00,603000,A,34.91,A,UTC
193968,USGS,7010000,7/6/2015 17:00,602000,A,34.85,A,UTC
193969,USGS,7010000,7/6/2015 18:00,6.00E+05,A,34.78,A,UTC
193970,USGS,7010000,7/6/2015 19:00,601000,A,34.8,A,UTC
193971,USGS,7010000,7/6/2015 20:00,598000,A,34.69,A,UTC
193972,USGS,7010000,7/6/2015 21:00,597000,A,34.62,A,UTC
193973,USGS,7010000,7/6/2015 22:00,595000,A,34.56,A,UTC
193974,USGS,7010000,7/6/2015 23:00,594000,A,34.48,A,UTC
193975,USGS,7010000,7/7/2015 0:00,592000,A,34.41,A,UTC
193976,USGS,7010000,7/7/2015 1:00,591000,A,34.37,A,UTC
193977,USGS,7010000,7/7/2015 2:00,589000,A,34.26,A,UTC
193978,USGS,7010000,7/7/2015 3:00,587000,A,34.18,A,UTC
193979,USGS,7010000,7/7/2015 4:00,586000,A,34.12,A,UTC
193980,USGS,7010000,7/7/2015 5:00,583000,A,33.98,A,UTC
193981,USGS,7010000,7/7/2015 6:00,581000,A,33.91,A,UTC
193982,USGS,7010000,7/7/2015 7:00,581000,A,33.88,A,UTC
193983,USGS,7010000,7/7/2015 8:00,578000,A,33.77,A,UTC
193984,USGS,7010000,7/7/2015 9:00,577000,A,33.7,A,UTC
193985,USGS,7010000,7/7/2015 10:00,575000,A,33.63,A,UTC
193986,USGS,7010000,7/7/2015 11:00,574000,A,33.57,A,UTC
193987,USGS,7010000,7/7/2015 12:00,572000,A,33.49,A,UTC
193988,USGS,7010000,7/7/2015 13:00,570000,A,33.37,A,UTC
193989,USGS,7010000,7/7/2015 14:00,569000,A,33.35,A,UTC
193990,USGS,7010000,7/7/2015 15:00,567000,A,33.22,A,UTC
193991,USGS,7010000,7/7/2015 16:00,566000,A,33.21,A,UTC
193992,USGS,7010000,7/7/2015 17:00,565000,A,33.14,A,UTC
193993,USGS,7010000,7/7/2015 18:00,562000,A,33.02,A,UTC
193994,USGS,7010000,7/7/2015 19:00,562000,A,32.98,A,UTC
193995,USGS,7010000,7/7/2015 20:00,560000,A,32.9,A,UTC
193996,USGS,7010000,7/7/2015 21:00,558000,A,32.82,A,UTC
193997,USGS,7010000,7/7/2015 22:00,556000,A,32.72,A,UTC
193998,USGS,7010000,7/7/2015 23:00,554000,A,32.65,A,UTC
193999,USGS,7010000,7/8/2015 0:00,553000,A,32.59,A,UTC
194000,USGS,7010000,7/8/2015 1:00,552000,A,32.51,A,UTC
194001,USGS,7010000,7/8/2015 2:00,550000,A,32.42,A,UTC
194002,USGS,7010000,7/8/2015 3:00,548000,A,32.34,A,UTC
194003,USGS,7010000,7/8/2015 4:00,547000,A,32.3,A,UTC
194004,USGS,7010000,7/8/2015 5:00,545000,A,32.21,A,UTC
194005,USGS,7010000,7/8/2015 6:00,544000,A,32.14,A,UTC
194006,USGS,7010000,7/8/2015 7:00,542000,A,32.05,A,UTC
194007,USGS,7010000,7/8/2015 8:00,541000,A,31.99,A,UTC
194008,USGS,7010000,7/8/2015 9:00,539000,A,31.9,A,UTC
194009,USGS,7010000,7/8/2015 10:00,539000,A,31.88,A,UTC
194010,USGS,7010000,7/8/2015 11:00,537000,A,31.78,A,UTC
194011,USGS,7010000,7/8/2015 12:00,535000,A,31.73,A,UTC
194012,USGS,7010000,7/8/2015 13:00,534000,A,31.66,A,UTC
194013,USGS,7010000,7/8/2015 14:00,532000,A,31.58,A,UTC
194014,USGS,7010000,7/8/2015 15:00,532000,A,31.57,A,UTC
194015,USGS,7010000,7/8/2015 16:00,532000,A,31.58,A,UTC
194016,USGS,7010000,7/8/2015 17:00,532000,A,31.58,A,UTC
194017,USGS,7010000,7/8/2015 18:00,532000,A,31.56,A,UTC
194018,USGS,7010000,7/8/2015 19:00,530000,A,31.48,A,UTC
194019,USGS,7010000,7/8/2015 20:00,529000,A,31.44,A,UTC
194020,USGS,7010000,7/8/2015 21:00,529000,A,31.41,A,UTC
194021,USGS,7010000,7/8/2015 22:00,527000,A,31.32,A,UTC
194022,USGS,7010000,7/8/2015 23:00,527000,A,31.33,A,UTC
194023,USGS,7010000,7/9/2015 0:00,527000,A,31.32,A,UTC
194024,USGS,7010000,7/9/2015 1:00,526000,A,31.28,A,UTC
194025,USGS,7010000,7/9/2015 2:00,526000,A,31.29,A,UTC
194026,USGS,7010000,7/9/2015 3:00,527000,A,31.3,A,UTC
194027,USGS,7010000,7/9/2015 4:00,526000,A,31.29,A,UTC
194028,USGS,7010000,7/9/2015 5:00,527000,A,31.31,A,UTC
194029,USGS,7010000,7/9/2015 6:00,528000,A,31.39,A,UTC
194030,USGS,7010000,7/9/2015 7:00,529000,A,31.4,A,UTC
194031,USGS,7010000,7/9/2015 8:00,529000,A,31.43,A,UTC
194032,USGS,7010000,7/9/2015 9:00,530000,A,31.47,A,UTC
194033,USGS,7010000,7/9/2015 10:00,531000,A,31.54,A,UTC
194034,USGS,7010000,7/9/2015 11:00,532000,A,31.57,A,UTC
194035,USGS,7010000,7/9/2015 12:00,533000,A,31.63,A,UTC
194036,USGS,7010000,7/9/2015 13:00,534000,A,31.67,A,UTC
194037,USGS,7010000,7/9/2015 14:00,536000,A,31.74,A,UTC
194038,USGS,7010000,7/9/2015 15:00,537000,A,31.83,A,UTC
194039,USGS,7010000,7/9/2015 16:00,539000,A,31.89,A,UTC
194040,USGS,7010000,7/9/2015 17:00,540000,A,31.95,A,UTC
194041,USGS,7010000,7/9/2015 18:00,542000,A,32.03,A,UTC
194042,USGS,7010000,7/9/2015 19:00,543000,A,32.09,A,UTC
194043,USGS,7010000,7/9/2015 20:00,545000,A,32.2,A,UTC
194044,USGS,7010000,7/9/2015 21:00,546000,A,32.26,A,UTC
194045,USGS,7010000,7/9/2015 22:00,548000,A,32.36,A,UTC
194046,USGS,7010000,7/9/2015 23:00,551000,A,32.49,A,UTC
194047,USGS,7010000,7/10/2015 0:00,553000,A,32.56,A,UTC
194048,USGS,7010000,7/10/2015 1:00,555000,A,32.66,A,UTC
194049,USGS,7010000,7/10/2015 2:00,557000,A,32.75,A,UTC
194050,USGS,7010000,7/10/2015 3:00,558000,A,32.8,A,UTC
194051,USGS,7010000,7/10/2015 4:00,560000,A,32.92,A,UTC
194052,USGS,7010000,7/10/2015 5:00,562000,A,33,A,UTC
194053,USGS,7010000,7/10/2015 6:00,563000,A,33.06,A,UTC
194054,USGS,7010000,7/10/2015 7:00,566000,A,33.2,A,UTC
194055,USGS,7010000,7/10/2015 8:00,567000,A,33.26,A,UTC
194056,USGS,7010000,7/10/2015 9:00,570000,A,33.4,A,UTC
194057,USGS,7010000,7/10/2015 10:00,573000,A,33.53,A,UTC
194058,USGS,7010000,7/10/2015 11:00,577000,A,33.69,A,UTC
194059,USGS,7010000,7/10/2015 12:00,579000,A,33.81,A,UTC
194060,USGS,7010000,7/10/2015 13:00,580000,A,33.87,A,UTC
194061,USGS,7010000,7/10/2015 14:00,582000,A,33.93,A,UTC
194062,USGS,7010000,7/10/2015 15:00,584000,A,34.03,A,UTC
194063,USGS,7010000,7/10/2015 16:00,587000,A,34.17,A,UTC
194064,USGS,7010000,7/10/2015 17:00,587000,A,34.16,A,UTC
194065,USGS,7010000,7/10/2015 18:00,590000,A,34.32,A,UTC
194066,USGS,7010000,7/10/2015 19:00,591000,A,34.34,A,UTC
194067,USGS,7010000,7/10/2015 20:00,594000,A,34.49,A,UTC
194068,USGS,7010000,7/10/2015 21:00,596000,A,34.57,A,UTC
194069,USGS,7010000,7/10/2015 22:00,597000,A,34.62,A,UTC
194070,USGS,7010000,7/10/2015 23:00,599000,A,34.71,A,UTC
194071,USGS,7010000,7/11/2015 0:00,6.00E+05,A,34.75,A,UTC
194072,USGS,7010000,7/11/2015 1:00,602000,A,34.84,A,UTC
194073,USGS,7010000,7/11/2015 2:00,602000,A,34.88,A,UTC
194074,USGS,7010000,7/11/2015 3:00,605000,A,34.98,A,UTC
194075,USGS,7010000,7/11/2015 4:00,606000,A,35.03,A,UTC
194076,USGS,7010000,7/11/2015 5:00,606000,A,35.04,A,UTC
194077,USGS,7010000,7/11/2015 6:00,608000,A,35.13,A,UTC
194078,USGS,7010000,7/11/2015 7:00,611000,A,35.21,A,UTC
194079,USGS,7010000,7/11/2015 8:00,610000,A,35.2,A,UTC
194080,USGS,7010000,7/11/2015 9:00,612000,A,35.26,A,UTC
194081,USGS,7010000,7/11/2015 10:00,613000,A,35.3,A,UTC
194082,USGS,7010000,7/11/2015 11:00,614000,A,35.32,A,UTC
194083,USGS,7010000,7/11/2015 12:00,615000,A,35.36,A,UTC
194084,USGS,7010000,7/11/2015 13:00,615000,A,35.39,A,UTC
194085,USGS,7010000,7/11/2015 14:00,616000,A,35.42,A,UTC
194086,USGS,7010000,7/11/2015 15:00,616000,A,35.4,A,UTC
194087,USGS,7010000,7/11/2015 16:00,618000,A,35.48,A,UTC
194088,USGS,7010000,7/11/2015 17:00,617000,A,35.44,A,UTC
194089,USGS,7010000,7/11/2015 18:00,618000,A,35.47,A,UTC
194090,USGS,7010000,7/11/2015 19:00,618000,A,35.5,A,UTC
194091,USGS,7010000,7/11/2015 20:00,618000,A,35.5,A,UTC
194092,USGS,7010000,7/11/2015 21:00,618000,A,35.47,A,UTC
194093,USGS,7010000,7/11/2015 22:00,619000,A,35.51,A,UTC
194094,USGS,7010000,7/11/2015 23:00,620000,A,35.55,A,UTC
194095,USGS,7010000,7/12/2015 0:00,617000,A,35.45,A,UTC
194096,USGS,7010000,7/12/2015 1:00,618000,A,35.48,A,UTC
194097,USGS,7010000,7/12/2015 2:00,616000,A,35.42,A,UTC
194098,USGS,7010000,7/12/2015 3:00,616000,A,35.41,A,UTC
194099,USGS,7010000,7/12/2015 4:00,615000,A,35.36,A,UTC
194100,USGS,7010000,7/12/2015 5:00,616000,A,35.4,A,UTC
194101,USGS,7010000,7/12/2015 6:00,612000,A,35.27,A,UTC
194102,USGS,7010000,7/12/2015 7:00,610000,A,35.19,A,UTC
194103,USGS,7010000,7/12/2015 8:00,612000,A,35.25,A,UTC
194104,USGS,7010000,7/12/2015 9:00,609000,A,35.16,A,UTC
194105,USGS,7010000,7/12/2015 10:00,610000,A,35.17,A,UTC
194106,USGS,7010000,7/12/2015 11:00,608000,A,35.12,A,UTC
194107,USGS,7010000,7/12/2015 12:00,607000,A,35.09,A,UTC
194108,USGS,7010000,7/12/2015 13:00,604000,A,34.96,A,UTC
194109,USGS,7010000,7/12/2015 14:00,605000,A,34.98,A,UTC
194110,USGS,7010000,7/12/2015 15:00,603000,A,34.92,A,UTC
194111,USGS,7010000,7/12/2015 16:00,603000,A,34.89,A,UTC
194112,USGS,7010000,7/12/2015 17:00,601000,A,34.82,A,UTC
194113,USGS,7010000,7/12/2015 18:00,599000,A,34.74,A,UTC
194114,USGS,7010000,7/12/2015 19:00,599000,A,34.74,A,UTC
194115,USGS,7010000,7/12/2015 20:00,598000,A,34.7,A,UTC
194116,USGS,7010000,7/12/2015 21:00,596000,A,34.6,A,UTC
194117,USGS,7010000,7/12/2015 22:00,595000,A,34.53,A,UTC
194118,USGS,7010000,7/12/2015 23:00,595000,A,34.52,A,UTC
194119,USGS,7010000,7/13/2015 0:00,593000,A,34.45,A,UTC
194120,USGS,7010000,7/13/2015 1:00,592000,A,34.41,A,UTC
194121,USGS,7010000,7/13/2015 2:00,591000,A,34.35,A,UTC
194122,USGS,7010000,7/13/2015 3:00,590000,A,34.3,A,UTC
194123,USGS,7010000,7/13/2015 4:00,588000,A,34.22,A,UTC
194124,USGS,7010000,7/13/2015 5:00,588000,A,34.22,A,UTC
194125,USGS,7010000,7/13/2015 6:00,587000,A,34.19,A,UTC
194126,USGS,7010000,7/13/2015 7:00,586000,A,34.14,A,UTC
194127,USGS,7010000,7/13/2015 8:00,586000,A,34.1,A,UTC
194128,USGS,7010000,7/13/2015 9:00,584000,A,34.05,A,UTC
194129,USGS,7010000,7/13/2015 10:00,583000,A,34.01,A,UTC
194130,USGS,7010000,7/13/2015 11:00,582000,A,33.96,A,UTC
194131,USGS,7010000,7/13/2015 12:00,582000,A,33.92,A,UTC
194132,USGS,7010000,7/13/2015 13:00,580000,A,33.87,A,UTC
194133,USGS,7010000,7/13/2015 14:00,581000,A,33.89,A,UTC
194134,USGS,7010000,7/13/2015 15:00,578000,A,33.76,A,UTC
194135,USGS,7010000,7/13/2015 16:00,579000,A,33.78,A,UTC
194136,USGS,7010000,7/13/2015 17:00,579000,A,33.79,A,UTC
194137,USGS,7010000,7/13/2015 18:00,578000,A,33.74,A,UTC
194138,USGS,7010000,7/13/2015 19:00,579000,A,33.79,A,UTC
194139,USGS,7010000,7/13/2015 20:00,578000,A,33.76,A,UTC
194140,USGS,7010000,7/13/2015 21:00,577000,A,33.73,A,UTC
194141,USGS,7010000,7/13/2015 22:00,578000,A,33.76,A,UTC
194142,USGS,7010000,7/13/2015 23:00,577000,A,33.69,A,UTC
194143,USGS,7010000,7/14/2015 0:00,577000,A,33.69,A,UTC
194144,USGS,7010000,7/14/2015 1:00,576000,A,33.68,A,UTC
194145,USGS,7010000,7/14/2015 2:00,577000,A,33.69,A,UTC
194146,USGS,7010000,7/14/2015 3:00,576000,A,33.68,A,UTC
194147,USGS,7010000,7/14/2015 4:00,576000,A,33.65,A,UTC
194148,USGS,7010000,7/14/2015 5:00,575000,A,33.63,A,UTC
194149,USGS,7010000,7/14/2015 6:00,577000,A,33.72,A,UTC
194150,USGS,7010000,7/14/2015 7:00,576000,A,33.68,A,UTC
194151,USGS,7010000,7/14/2015 8:00,575000,A,33.63,A,UTC
194152,USGS,7010000,7/14/2015 9:00,576000,A,33.66,A,UTC
194153,USGS,7010000,7/14/2015 10:00,577000,A,33.71,A,UTC
194154,USGS,7010000,7/14/2015 11:00,576000,A,33.68,A,UTC
194155,USGS,7010000,7/14/2015 12:00,576000,A,33.65,A,UTC
194156,USGS,7010000,7/14/2015 13:00,577000,A,33.69,A,UTC
194157,USGS,7010000,7/14/2015 14:00,575000,A,33.62,A,UTC
194158,USGS,7010000,7/14/2015 15:00,576000,A,33.64,A,UTC
194159,USGS,7010000,7/14/2015 16:00,574000,A,33.58,A,UTC
194160,USGS,7010000,7/14/2015 17:00,577000,A,33.72,A,UTC
194161,USGS,7010000,7/14/2015 18:00,578000,A,33.77,A,UTC
194162,USGS,7010000,7/14/2015 19:00,577000,A,33.69,A,UTC
194163,USGS,7010000,7/14/2015 20:00,580000,A,33.84,A,UTC
194164,USGS,7010000,7/14/2015 21:00,578000,A,33.76,A,UTC
194165,USGS,7010000,7/14/2015 22:00,581000,A,33.9,A,UTC
194166,USGS,7010000,7/14/2015 23:00,578000,A,33.77,A,UTC
194167,USGS,7010000,7/15/2015 0:00,577000,A,33.73,A,UTC
194168,USGS,7010000,7/15/2015 1:00,579000,A,33.81,A,UTC
194169,USGS,7010000,7/15/2015 2:00,580000,A,33.84,A,UTC
194170,USGS,7010000,7/15/2015 3:00,580000,A,33.87,A,UTC
194171,USGS,7010000,7/15/2015 4:00,578000,A,33.75,A,UTC
194172,USGS,7010000,7/15/2015 5:00,580000,A,33.85,A,UTC
194173,USGS,7010000,7/15/2015 6:00,580000,A,33.84,A,UTC
194174,USGS,7010000,7/15/2015 7:00,579000,A,33.81,A,UTC
194175,USGS,7010000,7/15/2015 8:00,581000,A,33.88,A,UTC
194176,USGS,7010000,7/15/2015 9:00,581000,A,33.9,A,UTC
194177,USGS,7010000,7/15/2015 10:00,580000,A,33.84,A,UTC
194178,USGS,7010000,7/15/2015 11:00,579000,A,33.8,A,UTC
194179,USGS,7010000,7/15/2015 12:00,580000,A,33.84,A,UTC
194180,USGS,7010000,7/15/2015 13:00,579000,A,33.8,A,UTC
194181,USGS,7010000,7/15/2015 14:00,580000,A,33.83,A,UTC
194182,USGS,7010000,7/15/2015 15:00,581000,A,33.91,A,UTC
194183,USGS,7010000,7/15/2015 16:00,582000,A,33.96,A,UTC
194184,USGS,7010000,7/15/2015 17:00,580000,A,33.84,A,UTC
194185,USGS,7010000,7/15/2015 18:00,581000,A,33.91,A,UTC
194186,USGS,7010000,7/15/2015 19:00,580000,A,33.83,A,UTC
194187,USGS,7010000,7/15/2015 20:00,579000,A,33.81,A,UTC
194188,USGS,7010000,7/15/2015 21:00,580000,A,33.87,A,UTC
194189,USGS,7010000,7/15/2015 22:00,579000,A,33.79,A,UTC
194190,USGS,7010000,7/15/2015 23:00,579000,A,33.81,A,UTC
194191,USGS,7010000,7/16/2015 0:00,580000,A,33.86,A,UTC
194192,USGS,7010000,7/16/2015 1:00,577000,A,33.73,A,UTC
194193,USGS,7010000,7/16/2015 2:00,578000,A,33.74,A,UTC
194194,USGS,7010000,7/16/2015 3:00,576000,A,33.66,A,UTC
194195,USGS,7010000,7/16/2015 4:00,576000,A,33.64,A,UTC
194196,USGS,7010000,7/16/2015 5:00,578000,A,33.76,A,UTC
194197,USGS,7010000,7/16/2015 6:00,576000,A,33.68,A,UTC
194198,USGS,7010000,7/16/2015 7:00,578000,A,33.74,A,UTC
194199,USGS,7010000,7/16/2015 8:00,576000,A,33.65,A,UTC
194200,USGS,7010000,7/16/2015 9:00,575000,A,33.63,A,UTC
194201,USGS,7010000,7/16/2015 10:00,574000,A,33.56,A,UTC
194202,USGS,7010000,7/16/2015 11:00,574000,A,33.55,A,UTC
194203,USGS,7010000,7/16/2015 12:00,573000,A,33.52,A,UTC
194204,USGS,7010000,7/16/2015 13:00,572000,A,33.47,A,UTC
194205,USGS,7010000,7/16/2015 14:00,572000,A,33.46,A,UTC
194206,USGS,7010000,7/16/2015 15:00,570000,A,33.38,A,UTC
194207,USGS,7010000,7/16/2015 16:00,568000,A,33.3,A,UTC
194208,USGS,7010000,7/16/2015 17:00,567000,A,33.23,A,UTC
194209,USGS,7010000,7/16/2015 18:00,566000,A,33.18,A,UTC
194210,USGS,7010000,7/16/2015 19:00,565000,A,33.15,A,UTC
194211,USGS,7010000,7/16/2015 20:00,565000,A,33.13,A,UTC
194212,USGS,7010000,7/16/2015 21:00,564000,A,33.11,A,UTC
194213,USGS,7010000,7/16/2015 22:00,564000,A,33.08,A,UTC
194214,USGS,7010000,7/16/2015 23:00,561000,A,32.97,A,UTC
194215,USGS,7010000,7/17/2015 0:00,560000,A,32.93,A,UTC
194216,USGS,7010000,7/17/2015 1:00,559000,A,32.87,A,UTC
194217,USGS,7010000,7/17/2015 2:00,558000,A,32.8,A,UTC
194218,USGS,7010000,7/17/2015 3:00,555000,A,32.69,A,UTC
194219,USGS,7010000,7/17/2015 4:00,555000,A,32.67,A,UTC
194220,USGS,7010000,7/17/2015 5:00,554000,A,32.61,A,UTC
194221,USGS,7010000,7/17/2015 6:00,550000,A,32.45,A,UTC
194222,USGS,7010000,7/17/2015 7:00,550000,A,32.42,A,UTC
194223,USGS,7010000,7/17/2015 8:00,547000,A,32.28,A,UTC
194224,USGS,7010000,7/17/2015 9:00,547000,A,32.28,A,UTC
194225,USGS,7010000,7/17/2015 10:00,544000,A,32.16,A,UTC
194226,USGS,7010000,7/17/2015 11:00,543000,A,32.11,A,UTC
194227,USGS,7010000,7/17/2015 12:00,540000,A,31.94,A,UTC
194228,USGS,7010000,7/17/2015 13:00,541000,A,31.98,A,UTC
194229,USGS,7010000,7/17/2015 14:00,536000,A,31.75,A,UTC
